股票代码,stock_short,company_name,regno_or_creditcode,type,更新时间
000901,航天科技,航天科技控股集团股份有限公司,230199100010744 ,黑龙江,
000902,新洋丰,湖北新洋丰肥业股份有限公司,420800000181916 ,湖北,
000903,云内动力,昆明云内动力股份有限公司,530000000012122 ,云南,
000905,厦门港务,厦门港务发展股份有限公司,913502007054097384,福建,
000906,物产中拓,物产中拓股份有限公司,91430000712108626U,湖南,
000908,景峰医药,湖南景峰医药股份有限公司,914306007121062680,湖南,
000909,数源科技,数源科技股份有限公司,913300007125597931,浙江,
000910,大亚科技,大亚科技股份有限公司,91320000703956981R,江苏,
000911,南宁糖业,南宁糖业股份有限公司,914500001983203917,广西,
000912,泸天化,四川泸天化股份有限公司,91510500711880825C,四川,
000913,*ST钱江,浙江钱江摩托股份有限公司,91330000712550473W,浙江,
000915,山大华特,山东山大华特科技股份有限公司,91370000163099017C,山东,
000916,华北高速,华北高速公路股份有限公司,911100007109251630,北京,
000917,电广传媒,湖南电广传媒股份有限公司,430000000028050 ,湖南,
000918,嘉凯城,嘉凯城集团股份有限公司,91430000712102806R,湖南,
000919,金陵药业,金陵药业股份有限公司,913201922497944756,江苏,
000920,南方汇通,南方汇通股份有限公司,520000000022449 ,贵州,
000921,海信科龙,海信科龙电器股份有限公司,91440000190343548J,广东,
000922,佳电股份,哈尔滨电气集团佳木斯电机股份有限公司,91230800127590757N,黑龙江,
000923,河北宣工,河北宣化工程机械股份有限公司,130000000009989 ,河北,
000925,众合科技,浙江众合科技股份有限公司,91330000712562466B,浙江,
000926,福星股份,湖北福星科技股份有限公司,914200007069595043,湖北,
000927,一汽夏利,天津一汽夏利汽车股份有限公司,91120000103071899G,天津,
000928,中钢国际,中钢国际工程技术股份有限公司,91220201124539630L,吉林,
000929,兰州黄河,兰州黄河企业股份有限公司,916200002243453154,甘肃,
000930,中粮生化,中粮生物化学（安徽）股份有限公司,91340000711722608T,安徽,
000931,中关村,北京中关村科技发展（控股）股份有限公司,91110000700225606B,北京,
000932,华菱钢铁,湖南华菱钢铁股份有限公司,91430000712190148K,湖南,
000933,*ST神火,河南神火煤电股份有限公司,91410000706784652H,河南,
000935,四川双马,四川双马水泥股份有限公司,91510000709159078T,四川,
000936,华西股份,江苏华西村股份有限公司,320200000014653 ,江苏,
000937,冀中能源,冀中能源股份有限公司,130000000009735 ,河北,
000938,紫光股份,紫光股份有限公司,91110000700218641X,北京,
000939,凯迪生态,凯迪生态环境科技股份有限公司,91420100300019029L,湖北,
000948,南天信息,云南南天电子信息产业股份有限公司,91530000713401509F,云南,
000949,新乡化纤,新乡化纤股份有限公司,914100001700014285,河南,
000950,*ST建峰,重庆建峰化工股份有限公司,91500000203296235J,重庆,
000951,中国重汽,中国重汽集团济南卡车股份有限公司,91370000706266513Y,山东,
000952,广济药业,湖北广济药业股份有限公司,91420000707016110B,湖北,
000953,河池化工,广西河池化工股份有限公司,914512002008875580,广西,
000955,欣龙控股,欣龙控股（集团）股份有限公司,914600006200019600,海南,
000957,中通客车,中通客车控股股份有限公司,91370000163080447D,山东,
000958,东方能源,石家庄东方能源股份有限公司,91130100700714215X,河北,
000959,首钢股份,北京首钢股份有限公司,110000000286633 ,北京,
000960,锡业股份,云南锡业股份有限公司,915300007134002589,云南,
000961,中南建设,江苏中南建设集团股份有限公司,91320600MA1M9AEW6B,江苏,
000962,*ST东钽,宁夏东方钽业股份有限公司,916400007106545275,宁夏,
000963,华东医药,华东医药股份有限公司,91330000143083157E,浙江,
000965,天保基建,天津天保基建股份有限公司,91120000700597012E,天津,
000966,长源电力,国电长源电力股份有限公司,91420000177597420R,湖北,
000967,盈峰环境,盈峰环境科技集团股份有限公司,913300006096799222,浙江,
000968,*ST煤气,太原煤气化股份有限公司,911400007011380105,山西,
000969,安泰科技,安泰科技股份有限公司,110000005200588 ,北京,
000970,中科三环,北京中科三环高技术股份有限公司,91110000700228137T,北京,
000971,高升控股,高升控股股份有限公司,914290042717506470,湖北,
000972,中基健康,中基健康产业股份有限公司,650000040000642 ,新疆,
000973,佛塑科技,佛山佛塑科技集团股份有限公司,91440600190380023W,广东,
000975,银泰资源,银泰资源股份有限公司,911525007116525588,内蒙古,
000976,春晖股份,广东开平春晖股份有限公司,440000000086324 ,广东,
000977,浪潮信息,浪潮电子信息产业股份有限公司,91370000706266601D,山东,
000978,桂林旅游,桂林旅游股份有限公司,91450300708618439A,广西,
000979,中弘股份,中弘控股股份有限公司,91341300711774766H,安徽,
000980,金马股份,黄山金马股份有限公司,91340000711767072G,安徽,
000981,银亿股份,银亿房地产股份有限公司,91620000710207508J,甘肃,
000982,中银绒业,宁夏中银绒业股份有限公司,91640000227683862F,宁夏,
000983,西山煤电,山西西山煤电股份有限公司,91140000713676510D,山西,
000985,大庆华科,大庆华科股份有限公司,91230600702847820X,黑龙江,
000987,越秀金控,广州越秀金融控股集团股份有限公司,440101000165053 ,广东,
000988,华工科技,华工科技产业股份有限公司,91420000714584749G,湖北,
000989,九芝堂,九芝堂股份有限公司,91430000712191079B,湖南,
000990,诚志股份,诚志股份有限公司,360000110004901 ,江西,
000993,闽东电力,福建闽东电力股份有限公司,91350000705100343U,福建,
000995,*ST皇台,甘肃皇台酒业股份有限公司,91620000710265652T,甘肃,
000996,中国中期,中国中期投资股份有限公司,110000011533102 ,北京,
000997,新大陆,福建新大陆电脑股份有限公司,91350000154586155B,福建,
000998,隆平高科,袁隆平农业高科技股份有限公司,914300007121924698,湖南,
000999,华润三九,华润三九医药股份有限公司,440301103302647 ,深圳,
001696,宗申动力,重庆宗申动力机械股份有限公司,915000002023878993,重庆,
001896,豫能控股,河南豫能控股股份有限公司,410000000022082 ,河南,
001979,招商蛇口,招商局蛇口工业区控股股份有限公司,914400001000114606,广东,
002001,新和成,浙江新和成股份有限公司,91330000712560575G,浙江,
002002,鸿达兴业,鸿达兴业股份有限公司,91321000608708760U,江苏,
002003,伟星股份,浙江伟星实业发展股份有限公司,91330000722765769J,浙江,
002004,华邦健康,华邦生命健康股份有限公司,91500000202884326D,重庆,
002005,德豪润达,广东德豪润达电气股份有限公司,9144040061759630XX,广东,
002006,精功科技,浙江精功科技股份有限公司,91330000723629566F,浙江,
002007,华兰生物,华兰生物工程股份有限公司,91410000614914114G,河南,
002008,大族激光,大族激光科技产业集团股份有限公司,91440300708485648T,深圳,
002009,天奇股份,天奇自动化工程股份有限公司,91320200240507994H,江苏,
002010,传化股份,浙江传化股份有限公司,91330000609301348W,浙江,
002011,盾安环境,浙江盾安人工环境股份有限公司,330000000019079 ,浙江,
002012,凯恩股份,浙江凯恩特种材料股份有限公司,913300007047850454,浙江,
002013,中航机电,中航工业机电系统股份有限公司,914200007220889644,湖北,
002014,永新股份,黄山永新股份有限公司,91340000610487231T,安徽,
002015,霞客环保,江苏霞客环保色纺股份有限公司,91320200142294446F,江苏,
002016,世荣兆业,广东世荣兆业股份有限公司,914404001925966617,广东,
002017,东信和平,东信和平科技股份有限公司,91440400707986731W,广东,
002018,华信国际,安徽华信国际控股股份有限公司,91340000705040002U,安徽,
002019,亿帆鑫富,亿帆鑫富药业股份有限公司,330000000007443 ,浙江,
002020,京新药业,浙江京新药业股份有限公司,330000000031464 ,浙江,
002021,中捷资源,中捷资源投资股份有限公司,91330000148358471J,浙江,
002022,科华生物,上海科华生物工程股份有限公司,91310000132660318J,上海,
002023,海特高新,四川海特高新技术股份有限公司,510000000059360 ,四川,
002024,苏宁云商,苏宁云商集团股份有限公司,320000000035248 ,江苏,
002025,航天电器,贵州航天电器股份有限公司,91520000730980020A,贵州,
002026,山东威达,山东威达机械股份有限公司,91371000706233420G,山东,
002027,分众传媒,分众传媒信息技术股份有限公司,440101000006048 ,广东,
002028,思源电气,思源电气股份有限公司,310000000025139 ,上海,
002029,七匹狼,福建七匹狼实业股份有限公司,91350000611520128M,福建,
002030,达安基因,中山大学达安基因股份有限公司,440101000033838 ,广东,
002031,巨轮智能,巨轮智能装备股份有限公司,914452007350053203,广东,
002032,苏泊尔,浙江苏泊尔股份有限公司,913300007046976861,浙江,
002033,丽江旅游,丽江玉龙旅游股份有限公司,91530700622954108K,云南,
002034,美欣达,浙江美欣达印染集团股份有限公司,91330000704206605E,浙江,
002035,华帝股份,华帝股份有限公司,91442000618120215D,广东,
002036,联创电子,联创电子科技股份有限公司,91330200704851719X,浙江,
002037,久联发展,贵州久联民爆器材发展股份有限公司,915200007366464537,贵州,
002038,双鹭药业,北京双鹭药业股份有限公司,110000005035634 ,北京,
002039,黔源电力,贵州黔源电力股份有限公司,91520000214433792D,贵州,
002040,南京港,南京港股份有限公司,91320000730726583G,江苏,
002041,登海种业,山东登海种业股份有限公司,913700007262099548,山东,
002042,华孚色纺,华孚色纺股份有限公司,9134060072553187XK,安徽,
002043,兔宝宝,德华兔宝宝装饰新材股份有限公司,913300006095805007,浙江,
002044,美年健康,美年大健康产业控股股份有限公司,91320600608304061J,江苏,
002045,国光电器,国光电器股份有限公司,91440101618445482W,广东,
002046,轴研科技,洛阳轴研科技股份有限公司,91410000733861107G,河南,
002047,宝鹰股份,深圳市宝鹰建设控股集团股份有限公司,91440300618884987N,深圳,
002048,宁波华翔,宁波华翔电子股份有限公司,91330200610258383W,浙江,
002049,紫光国芯,紫光国芯股份有限公司,130000000000406 ,河北,
002050,三花股份,浙江三花股份有限公司,913300006096907427,浙江,
002051,中工国际,中工国际工程股份有限公司,91110000710928321N,北京,
002052,同洲电子,深圳市同洲电子股份有限公司,440301103022657 ,深圳,
002053,云南能投,云南能源投资股份有限公司,530000000002414 ,云南,
002054,德美化工,广东德美精细化工股份有限公司,440000000086041 ,广东,
002055,得润电子,深圳市得润电子股份有限公司,440301103342160 ,深圳,
002056,横店东磁,横店集团东磁股份有限公司,91330000712560751D,浙江,
002057,中钢天源,中钢集团安徽天源科技股份有限公司,91340000737315488L,安徽,
002058,威尔泰,上海威尔泰工业自动化股份有限公司,91310000607221766P,上海,
002059,云南旅游,云南旅游股份有限公司,9153000071947854XF,云南,
002060,粤水电,广东水电二局股份有限公司,914400007349924088,广东,
002061,*ST江化,浙江江山化工股份有限公司,913300007109591285,浙江,
002062,宏润建设,宏润建设集团股份有限公司,91330200254073437K,浙江,
002063,远光软件,远光软件股份有限公司,440000000039294 ,广东,
002064,华峰氨纶,浙江华峰氨纶股份有限公司,913300007176139983,浙江,
